Date,Open,High,Low,Close,Adj Close,Volume
2019-12-22,0.163335,0.168050,0.160197,0.166559,0.166559,5887041
2019-12-23,0.166559,0.166847,0.159962,0.162561,0.162561,4410170
2019-12-24,0.162426,0.162810,0.156301,0.157010,0.157010,4334112
2019-12-25,0.157010,0.157827,0.153084,0.157504,0.157504,3286573
2019-12-26,0.157504,0.164835,0.156590,0.158789,0.158789,4551058
2019-12-27,0.158789,0.163999,0.158321,0.163111,0.163111,4769091
2019-12-28,0.162949,0.164642,0.161533,0.163544,0.163544,4433209
2019-12-29,0.163713,0.170952,0.161718,0.168519,0.168519,5062912
2019-12-30,0.168580,0.168580,0.158365,0.160764,0.160764,5928460
2019-12-31,0.160693,0.163213,0.158343,0.160135,0.160135,4447022
2020-01-01,0.160043,0.164204,0.159054,0.161058,0.161058,3981429
2020-01-02,0.161114,0.161500,0.157615,0.158436,0.158436,3753023
2020-01-03,0.158446,0.167603,0.156091,0.166859,0.166859,4989336
2020-01-04,0.167035,0.174714,0.164910,0.174213,0.174213,5312939
2020-01-05,0.174444,0.175379,0.169002,0.173044,0.173044,5642017
2020-01-06,0.173108,0.185326,0.172767,0.182896,0.182896,9109465
2020-01-07,0.183048,0.197619,0.183048,0.185702,0.185702,10842185
2020-01-08,0.186130,0.190445,0.178838,0.181100,0.181100,8308095
2020-01-09,0.181139,0.182257,0.176155,0.178258,0.178258,5403819
2020-01-10,0.178181,0.189612,0.171467,0.189612,0.189612,7247988
2020-01-11,0.189740,0.194375,0.184793,0.191826,0.191826,8003701
2020-01-12,0.191790,0.193092,0.189307,0.191167,0.191167,4124155
2020-01-13,0.191327,0.192020,0.186886,0.188860,0.188860,3739364
2020-01-14,0.189047,0.216309,0.188802,0.210312,0.210312,13990556
2020-01-15,0.210307,0.232289,0.207146,0.232145,0.232145,17181226
2020-01-16,0.232269,0.233435,0.217546,0.227779,0.227779,11991427
2020-01-17,0.227761,0.256099,0.223640,0.239021,0.239021,22593603
2020-01-18,0.238949,0.254323,0.231790,0.247223,0.247223,19224851
2020-01-19,0.246548,0.248307,0.227933,0.246609,0.246609,17651095
2020-01-20,0.246260,0.256368,0.237141,0.252161,0.252161,12515268
2020-01-21,0.251700,0.254135,0.241400,0.250408,0.250408,11064499
2020-01-22,0.250163,0.253311,0.244704,0.249577,0.249577,8834498
2020-01-23,0.249478,0.249675,0.231304,0.235406,0.235406,10908245
2020-01-24,0.235863,0.239813,0.226851,0.237077,0.237077,7993607
2020-01-25,0.237254,0.237256,0.229612,0.234252,0.234252,6757499
2020-01-26,0.234112,0.244977,0.231744,0.244944,0.244944,7492007
2020-01-27,0.244551,0.252819,0.244367,0.251298,0.251298,9055223
2020-01-28,0.251262,0.287526,0.248988,0.285681,0.285681,21035859
2020-01-29,0.285761,0.309012,0.281714,0.303037,0.303037,29874958
2020-01-30,0.302631,0.302631,0.280513,0.293486,0.293486,25879085
2020-01-31,0.293581,0.294920,0.281905,0.293789,0.293789,13380056
2020-02-01,0.294037,0.305175,0.289756,0.305092,0.305092,11189601
2020-02-02,0.304773,0.317931,0.294044,0.308493,0.308493,18289539
2020-02-03,0.308493,0.368646,0.307385,0.333813,0.333813,55125225
2020-02-04,0.333863,0.342607,0.316049,0.331050,0.331050,36298174
2020-02-05,0.331050,0.340568,0.322905,0.325960,0.325960,33013629
2020-02-06,0.325963,0.344585,0.324531,0.330667,0.330667,26353732
2020-02-07,0.330515,0.331326,0.319006,0.320878,0.320878,17253949
2020-02-08,0.320859,0.321145,0.302388,0.306477,0.306477,20175709
2020-02-09,0.306611,0.321493,0.306485,0.321070,0.321070,18379099
2020-02-10,0.320966,0.329225,0.302334,0.317432,0.317432,24302128
2020-02-11,0.317269,0.334222,0.308408,0.330724,0.330724,42128301
2020-02-12,0.330641,0.353311,0.328784,0.333986,0.333986,42078416
2020-02-13,0.333803,0.346955,0.311829,0.322496,0.322496,36097642
2020-02-14,0.322384,0.325533,0.312581,0.323748,0.323748,27153899
2020-02-15,0.323748,0.325602,0.283680,0.289092,0.289092,25643899
2020-02-16,0.289092,0.297004,0.262590,0.278712,0.278712,24126818
2020-02-17,0.278693,0.283001,0.260354,0.283001,0.283001,24046000
2020-02-18,0.282848,0.293662,0.272225,0.293662,0.293662,19145123
2020-02-19,0.293811,0.293811,0.265048,0.268112,0.268112,17696799
2020-02-20,0.267436,0.270774,0.257862,0.265527,0.265527,15899076
2020-02-21,0.264983,0.272927,0.264011,0.267784,0.267784,11268954
2020-02-22,0.268095,0.273272,0.262957,0.270978,0.270978,8769992
2020-02-23,0.270980,0.279578,0.270509,0.277747,0.277747,9027998
2020-02-24,0.277853,0.279450,0.256784,0.261913,0.261913,10340995
2020-02-25,0.261744,0.261993,0.246497,0.249146,0.249146,10921158
2020-02-26,0.249061,0.249356,0.212832,0.218241,0.218241,17855992
2020-02-27,0.218367,0.229214,0.204760,0.215254,0.215254,16234447
2020-02-28,0.215119,0.221284,0.205920,0.216021,0.216021,9263861
2020-02-29,0.215792,0.221133,0.212839,0.214803,0.214803,6142731
2020-03-01,0.214803,0.221097,0.207377,0.211438,0.211438,5944197
2020-03-02,0.211643,0.226072,0.209488,0.223255,0.223255,6376125
2020-03-03,0.223200,0.228520,0.219888,0.224476,0.224476,7549976
2020-03-04,0.224476,0.225217,0.220096,0.222801,0.222801,7279425
2020-03-05,0.222816,0.238583,0.222816,0.230589,0.230589,10323856
2020-03-06,0.230492,0.233698,0.226214,0.232619,0.232619,7563825
2020-03-07,0.232535,0.239183,0.223502,0.224082,0.224082,8533803
2020-03-08,0.224063,0.224340,0.191442,0.193029,0.193029,11954007
2020-03-09,0.192755,0.198779,0.179967,0.191661,0.191661,14472155
2020-03-10,0.192059,0.199421,0.187943,0.198016,0.198016,13844957
2020-03-11,0.197777,0.201094,0.185110,0.194916,0.194916,13132537
2020-03-12,0.195079,0.195647,0.113098,0.113183,0.113183,19968009
2020-03-13,0.112724,0.143072,0.079620,0.130333,0.130333,26677957
2020-03-14,0.130651,0.153810,0.120070,0.148006,0.148006,13858951
2020-03-15,0.148006,0.163573,0.131564,0.132011,0.132011,8996003
2020-03-16,0.131933,0.131942,0.097550,0.110195,0.110195,16399665
2020-03-17,0.110250,0.124736,0.109426,0.120833,0.120833,14702716
2020-03-18,0.120882,0.126340,0.114393,0.123403,0.123403,13200893
2020-03-19,0.123375,0.174578,0.123332,0.169805,0.169805,22710819
2020-03-20,0.169821,0.182486,0.136228,0.147342,0.147342,20310929
2020-03-21,0.147334,0.153860,0.136421,0.143885,0.143885,14925146
2020-03-22,0.143845,0.146429,0.126998,0.127471,0.127471,11568547
2020-03-23,0.127471,0.144317,0.125110,0.143632,0.143632,14284312
2020-03-24,0.143333,0.146493,0.138148,0.145976,0.145976,13213613
2020-03-25,0.146114,0.147771,0.141860,0.144203,0.144203,10987289
2020-03-26,0.144203,0.147703,0.139340,0.147350,0.147350,3868428
2020-03-27,0.147395,0.150989,0.140651,0.140651,0.140651,4495027
2020-03-28,0.140742,0.141549,0.133590,0.139690,0.139690,9624809
2020-03-29,0.139981,0.139981,0.131919,0.132325,0.132325,8518255
2020-03-30,0.132056,0.145871,0.132056,0.143225,0.143225,10191508
2020-03-31,0.142961,0.155949,0.142070,0.155487,0.155487,10615456
2020-04-01,0.155487,0.158855,0.141175,0.150976,0.150976,9621408
2020-04-02,0.150718,0.153374,0.145492,0.148998,0.148998,10837015
2020-04-03,0.148721,0.156576,0.147416,0.151723,0.151723,11215131
2020-04-04,0.151723,0.154389,0.148522,0.153524,0.153524,8521926
2020-04-05,0.153598,0.153704,0.147101,0.149779,0.149779,7889701
2020-04-06,0.149935,0.165487,0.149531,0.165361,0.165361,14326613
2020-04-07,0.165625,0.177123,0.163604,0.164093,0.164093,13150813
2020-04-08,0.164169,0.173520,0.163451,0.173288,0.173288,10830061
2020-04-09,0.173329,0.174788,0.168791,0.174042,0.174042,9734557
2020-04-10,0.173989,0.174092,0.153916,0.161157,0.161157,11223233
2020-04-11,0.161157,0.164571,0.157183,0.160661,0.160661,8466809
2020-04-12,0.160835,0.166216,0.157277,0.162610,0.162610,8582423
2020-04-13,0.162980,0.162980,0.155289,0.160103,0.160103,9345712
2020-04-14,0.160224,0.163610,0.157215,0.158681,0.158681,8647905
2020-04-15,0.158493,0.160156,0.147598,0.148459,0.148459,9608087
2020-04-16,0.148672,0.160641,0.143870,0.158714,0.158714,11536131
2020-04-17,0.158764,0.160071,0.156122,0.157946,0.157946,8988555
2020-04-18,0.158027,0.164813,0.157462,0.163418,0.163418,11408121
2020-04-19,0.163274,0.164844,0.157090,0.158131,0.158131,12840608
2020-04-20,0.157711,0.169533,0.149265,0.155027,0.155027,27153197
2020-04-21,0.155281,0.156923,0.150739,0.152998,0.152998,16587843
2020-04-22,0.152696,0.158158,0.151898,0.156195,0.156195,11046923
2020-04-23,0.156414,0.161615,0.153999,0.158526,0.158526,12828357
2020-04-24,0.158515,0.168770,0.158455,0.168770,0.168770,14673553
2020-04-25,0.168743,0.174369,0.166929,0.170566,0.170566,13042673
2020-04-26,0.170618,0.178315,0.170311,0.176288,0.176288,12426411
2020-04-27,0.176353,0.177322,0.168175,0.174360,0.174360,11452104
2020-04-28,0.174427,0.175277,0.169741,0.175179,0.175179,11071681
2020-04-29,0.175301,0.188495,0.174945,0.186843,0.186843,17114208
2020-04-30,0.186796,0.191513,0.174348,0.177246,0.177246,15855876
2020-05-01,0.177246,0.188145,0.177246,0.183193,0.183193,11509779
2020-05-02,0.183230,0.192327,0.182744,0.191778,0.191778,10378543
2020-05-03,0.191742,0.194248,0.180984,0.183290,0.183290,8195695
2020-05-04,0.183430,0.188019,0.174801,0.183366,0.183366,10961821
2020-05-05,0.183483,0.190248,0.181674,0.187964,0.187964,11617411
2020-05-06,0.187981,0.189537,0.180496,0.180496,0.180496,13527249
2020-05-07,0.180322,0.188263,0.179143,0.184666,0.184666,13905324
2020-05-08,0.184670,0.204892,0.182315,0.201270,0.201270,18693862
2020-05-09,0.201737,0.215213,0.198077,0.198333,0.198333,26066399
2020-05-10,0.198458,0.198480,0.170869,0.184025,0.184025,17365536
2020-05-11,0.183880,0.185988,0.171245,0.177571,0.177571,13455209
2020-05-12,0.177910,0.188362,0.176435,0.185670,0.185670,14649574
2020-05-13,0.185670,0.195030,0.184735,0.192312,0.192312,14836070
2020-05-14,0.192043,0.212003,0.189001,0.208092,0.208092,22216448
2020-05-15,0.208062,0.210018,0.197452,0.198424,0.198424,20667916
2020-05-16,0.198388,0.202037,0.195842,0.196931,0.196931,13295193
2020-05-17,0.196931,0.205291,0.196471,0.199688,0.199688,12938709
2020-05-18,0.199867,0.206143,0.198564,0.204488,0.204488,13763225
2020-05-19,0.204546,0.204835,0.200016,0.202100,0.202100,13875162
2020-05-20,0.201676,0.205651,0.196333,0.199179,0.199179,15137941
2020-05-21,0.199059,0.200973,0.181549,0.188157,0.188157,16569756
2020-05-22,0.188289,0.204706,0.185993,0.202791,0.202791,17631908
2020-05-23,0.202861,0.208937,0.199426,0.200564,0.200564,16796124
2020-05-24,0.200582,0.202732,0.191432,0.191663,0.191663,14162595
2020-05-25,0.191640,0.198453,0.189272,0.197962,0.197962,14506851
2020-05-26,0.198062,0.198425,0.189174,0.193837,0.193837,14870713
2020-05-27,0.193837,0.199827,0.193605,0.197123,0.197123,15504788
2020-05-28,0.196909,0.203624,0.194974,0.202886,0.202886,13077063
2020-05-29,0.203018,0.204775,0.196788,0.201333,0.201333,13333646
2020-05-30,0.201333,0.218423,0.199329,0.218336,0.218336,19795799
2020-05-31,0.218336,0.240467,0.214497,0.219738,0.219738,39675006
2020-06-01,0.219780,0.236388,0.219147,0.235947,0.235947,24306846
2020-06-02,0.235998,0.247975,0.223087,0.232798,0.232798,26787404
2020-06-03,0.232878,0.250213,0.232390,0.250195,0.250195,23275628
2020-06-04,0.250441,0.257528,0.241194,0.249497,0.249497,22691431
2020-06-05,0.249435,0.255258,0.241125,0.242030,0.242030,18857754
2020-06-06,0.242030,0.250088,0.237734,0.242918,0.242918,15707197
2020-06-07,0.243032,0.246393,0.231488,0.240929,0.240929,16563363
2020-06-08,0.241062,0.243018,0.235950,0.240646,0.240646,14607492
2020-06-09,0.240401,0.250325,0.238506,0.247400,0.247400,20383092
2020-06-10,0.247592,0.250721,0.241715,0.250392,0.250392,12752155
2020-06-11,0.250325,0.251426,0.218672,0.223151,0.223151,17222858
2020-06-12,0.222935,0.230432,0.217229,0.224753,0.224753,20714653
2020-06-13,0.224780,0.230036,0.223105,0.228590,0.228590,12299322
2020-06-14,0.228693,0.229417,0.222133,0.222506,0.222506,11200821
2020-06-15,0.222506,0.223225,0.204664,0.218514,0.218514,13366040
2020-06-16,0.218216,0.222423,0.215874,0.219592,0.219592,10738051
2020-06-17,0.219464,0.228400,0.218258,0.225134,0.225134,13488403
2020-06-18,0.225133,0.227649,0.222284,0.224034,0.224034,11233328
2020-06-19,0.223960,0.224541,0.217931,0.218256,0.218256,12577505
2020-06-20,0.218256,0.220719,0.212383,0.217647,0.217647,11785556
2020-06-21,0.217528,0.221855,0.216577,0.217871,0.217871,10420762
2020-06-22,0.217926,0.231517,0.217734,0.231038,0.231038,13208093
2020-06-23,0.231230,0.232055,0.226570,0.229155,0.229155,13464147
2020-06-24,0.229183,0.234634,0.215589,0.220658,0.220658,11591133
2020-06-25,0.220734,0.223112,0.211526,0.220535,0.220535,10988700
2020-06-26,0.220393,0.221537,0.211826,0.214767,0.214767,10215809
2020-06-27,0.214756,0.218103,0.198100,0.203929,0.203929,11404281
2020-06-28,0.203929,0.213067,0.200735,0.209193,0.209193,10058052
2020-06-29,0.209193,0.216296,0.204544,0.214895,0.214895,11217001
2020-06-30,0.214566,0.226664,0.210703,0.226069,0.226069,14073488
2020-07-01,0.225967,0.233745,0.222813,0.230243,0.230243,14935841
2020-07-02,0.230473,0.240136,0.221035,0.232403,0.232403,12881702
2020-07-03,0.231690,0.233046,0.223576,0.225225,0.225225,11277788
2020-07-04,0.225253,0.241643,0.224217,0.239604,0.239604,15916529
2020-07-05,0.239461,0.241262,0.228425,0.235997,0.235997,16410802
2020-07-06,0.235997,0.247641,0.234801,0.246286,0.246286,18120627
2020-07-07,0.246111,0.247042,0.237295,0.244167,0.244167,13774567
2020-07-08,0.244078,0.260675,0.242363,0.255866,0.255866,23152366
2020-07-09,0.255866,0.266925,0.248442,0.255744,0.255744,22938495
2020-07-10,0.255623,0.255623,0.239598,0.250749,0.250749,16963394
2020-07-11,0.250753,0.252639,0.245914,0.249961,0.249961,14028437
2020-07-12,0.250075,0.253337,0.245342,0.250972,0.250972,15209896
2020-07-13,0.250972,0.262114,0.245940,0.249004,0.249004,20111914
2020-07-14,0.248786,0.253138,0.244794,0.248505,0.248505,16417155
2020-07-15,0.248615,0.250367,0.243612,0.245145,0.245145,13835099
2020-07-16,0.245177,0.246201,0.230231,0.241254,0.241254,15817182
2020-07-17,0.241282,0.242482,0.238302,0.240903,0.240903,11522044
2020-07-18,0.240903,0.242098,0.238268,0.238534,0.238534,9923059
2020-07-19,0.238377,0.248874,0.237411,0.247818,0.247818,12585531
2020-07-20,0.247964,0.255222,0.246184,0.250099,0.250099,18557262
2020-07-21,0.250059,0.268747,0.249409,0.264950,0.264950,25213659
2020-07-22,0.264787,0.278591,0.263203,0.277544,0.277544,22365146
2020-07-23,0.277497,0.284635,0.273813,0.278290,0.278290,21497810
2020-07-24,0.278574,0.278780,0.266177,0.266654,0.266654,17449911
2020-07-25,0.266787,0.276436,0.266605,0.275226,0.275226,16421658
2020-07-26,0.275155,0.279144,0.267809,0.268578,0.268578,19108400
2020-07-27,0.268551,0.275696,0.251995,0.271333,0.271333,26968286
2020-07-28,0.271451,0.279428,0.268099,0.271689,0.271689,23879021
2020-07-29,0.271637,0.291485,0.270456,0.286075,0.286075,21997988
2020-07-30,0.286051,0.307158,0.284485,0.301011,0.301011,35256665
2020-07-31,0.300637,0.302937,0.293918,0.299628,0.299628,20238034
2020-08-01,0.299628,0.314682,0.297385,0.312790,0.312790,25058192
2020-08-02,0.313066,0.321160,0.282625,0.287994,0.287994,30405121
2020-08-03,0.288175,0.306323,0.286019,0.300921,0.300921,20208659
2020-08-04,0.300920,0.310928,0.298015,0.307185,0.307185,18300285
2020-08-05,0.307304,0.310060,0.303531,0.305817,0.305817,15996753
2020-08-06,0.305999,0.321311,0.300610,0.315297,0.315297,24154818
2020-08-07,0.315283,0.331828,0.312452,0.318941,0.318941,26070062
2020-08-08,0.318956,0.335561,0.316101,0.330516,0.330516,22484745
2020-08-09,0.330386,0.349793,0.330131,0.347539,0.347539,36848623
2020-08-10,0.348126,0.385860,0.346875,0.382862,0.382862,44262826
2020-08-11,0.382629,0.411519,0.357904,0.368809,0.368809,80318199
2020-08-12,0.368959,0.388637,0.344656,0.388071,0.388071,45902198
2020-08-13,0.387791,0.407378,0.371443,0.380741,0.380741,37128930
2020-08-14,0.380717,0.415676,0.379165,0.407120,0.407120,33308616
2020-08-15,0.406890,0.439180,0.395682,0.420451,0.420451,41108430
2020-08-16,0.420721,0.431706,0.405174,0.424294,0.424294,34278793
2020-08-17,0.424294,0.426415,0.406775,0.412116,0.412116,28424482
2020-08-18,0.411313,0.416383,0.384318,0.395180,0.395180,29222321
2020-08-19,0.395180,0.400384,0.361521,0.371993,0.371993,29519169
2020-08-20,0.372184,0.398313,0.368332,0.397804,0.397804,22224044
2020-08-21,0.398534,0.437580,0.372848,0.372848,0.372848,50773913
2020-08-22,0.372848,0.403960,0.366013,0.403173,0.403173,28412051
2020-08-23,0.403367,0.405237,0.378384,0.385348,0.385348,18529822
2020-08-24,0.385348,0.397644,0.376796,0.394047,0.394047,18649652
2020-08-25,0.394214,0.394214,0.352416,0.363316,0.363316,35224688
2020-08-26,0.363168,0.364368,0.347173,0.357444,0.357444,36720578
2020-08-27,0.356794,0.359953,0.324292,0.338799,0.338799,41565967
2020-08-28,0.338898,0.354390,0.334295,0.348319,0.348319,29829438
2020-08-29,0.348697,0.372270,0.346057,0.368166,0.368166,30110552
2020-08-30,0.367374,0.375395,0.358412,0.364784,0.364784,32702205
2020-08-31,0.364740,0.371124,0.356843,0.362626,0.362626,32321713
2020-09-01,0.362127,0.376431,0.356346,0.365956,0.365956,40442437
2020-09-02,0.365935,0.368033,0.321262,0.337852,0.337852,32809903
2020-09-03,0.337723,0.341128,0.271515,0.276176,0.276176,30711728
2020-09-04,0.275889,0.297972,0.268194,0.290194,0.290194,30547219
2020-09-05,0.289637,0.295406,0.252043,0.264144,0.264144,22343226
2020-09-06,0.264144,0.292471,0.254085,0.286153,0.286153,19908751
2020-09-07,0.286196,0.288018,0.263022,0.282708,0.282708,16143255
2020-09-08,0.282578,0.295763,0.265832,0.275768,0.275768,18009225
2020-09-09,0.275743,0.294425,0.271177,0.286383,0.286383,11237797
2020-09-10,0.285924,0.303958,0.285924,0.299775,0.299775,12792219
2020-09-11,0.299775,0.300534,0.280816,0.292834,0.292834,11405052
2020-09-12,0.292834,0.299492,0.285400,0.299492,0.299492,9173265
2020-09-13,0.299492,0.303877,0.276584,0.283328,0.283328,12018681
2020-09-14,0.283508,0.294612,0.275553,0.285675,0.285675,9677014
2020-09-15,0.285785,0.288925,0.272872,0.274081,0.274081,8309017
2020-09-16,0.273924,0.280297,0.268831,0.272429,0.272429,7413878
2020-09-17,0.272571,0.285064,0.268250,0.281660,0.281660,8055321
2020-09-18,0.281660,0.282338,0.269753,0.273448,0.273448,8525936
2020-09-19,0.272832,0.279153,0.271304,0.272253,0.272253,5032435
2020-09-20,0.272611,0.272929,0.256163,0.263463,0.263463,8422417
2020-09-21,0.263555,0.268347,0.235947,0.241361,0.241361,12456024
2020-09-22,0.241293,0.247052,0.231826,0.243547,0.243547,7562523
2020-09-23,0.244555,0.253542,0.232171,0.232891,0.232891,7928218
2020-09-24,0.233052,0.251405,0.230547,0.247239,0.247239,5944434
2020-09-25,0.247466,0.261568,0.239692,0.256021,0.256021,8564331
2020-09-26,0.256125,0.264663,0.251730,0.264316,0.264316,5855941
2020-09-27,0.264218,0.267567,0.252652,0.260075,0.260075,6075747
2020-09-28,0.260276,0.282134,0.260275,0.269290,0.269290,10550661
2020-09-29,0.269108,0.279609,0.263060,0.274088,0.274088,8075409
2020-09-30,0.274085,0.287420,0.264221,0.283346,0.283346,13329937
2020-10-01,0.283547,0.288590,0.264379,0.272331,0.272331,14286406
2020-10-02,0.272488,0.279115,0.254774,0.268631,0.268631,19252490
2020-10-03,0.269097,0.280017,0.265533,0.265533,0.265533,17425254
2020-10-04,0.265614,0.277812,0.264482,0.275474,0.275474,8458067
2020-10-05,0.275168,0.278881,0.268088,0.271726,0.271726,8670580
2020-10-06,0.271607,0.271612,0.251794,0.253433,0.253433,13363689
2020-10-07,0.253439,0.258581,0.245145,0.256832,0.256832,9128975
2020-10-08,0.257506,0.263007,0.247469,0.262097,0.262097,8765787
2020-10-09,0.263024,0.271219,0.260655,0.271023,0.271023,10133449
2020-10-10,0.270906,0.295256,0.268474,0.277879,0.277879,15105977
2020-10-11,0.275383,0.331174,0.275071,0.307145,0.307145,20521833
2020-10-12,0.307203,0.307794,0.284637,0.291391,0.291391,14010724
2020-10-13,0.290627,0.295005,0.281672,0.285446,0.285446,9394262
2020-10-14,0.285556,0.288398,0.269802,0.274722,0.274722,10892440
2020-10-15,0.274344,0.276449,0.265617,0.276185,0.276185,9229519
2020-10-16,0.276177,0.280870,0.262107,0.264286,0.264286,8621259
2020-10-17,0.264292,0.272535,0.260852,0.270018,0.270018,5286868
2020-10-18,0.270049,0.273916,0.270049,0.272999,0.272999,4006836
2020-10-19,0.272924,0.280119,0.266313,0.277104,0.277104,8104061
2020-10-20,0.277016,0.277215,0.263848,0.264514,0.264514,9235436
2020-10-21,0.264277,0.285693,0.263946,0.282003,0.282003,11941582
2020-10-22,0.281770,0.291153,0.281333,0.282212,0.282212,12483415
2020-10-23,0.282277,0.282501,0.271327,0.275798,0.275798,13800272
2020-10-24,0.275799,0.289289,0.274046,0.287619,0.287619,10000606
2020-10-25,0.287619,0.290756,0.275960,0.277860,0.277860,10476660
2020-10-26,0.277860,0.285600,0.267420,0.274029,0.274029,13070863
2020-10-27,0.274029,0.284196,0.271492,0.277055,0.277055,14792137
2020-10-28,0.277055,0.279027,0.263711,0.268297,0.268297,11488928
2020-10-29,0.268286,0.272107,0.253780,0.259102,0.259102,11206851
2020-10-30,0.259103,0.260790,0.246405,0.257319,0.257319,10089228
2020-10-31,0.257319,0.261688,0.252266,0.252868,0.252868,7037647
2020-11-01,0.252868,0.254228,0.247781,0.251248,0.251248,8132346
2020-11-02,0.251248,0.258238,0.245218,0.246110,0.246110,8869227
2020-11-03,0.246109,0.247661,0.236842,0.244464,0.244464,11110777
2020-11-04,0.244466,0.246447,0.226320,0.236193,0.236193,15443851
2020-11-05,0.236194,0.251287,0.229379,0.249318,0.249318,12278861
2020-11-06,0.249307,0.268696,0.248654,0.266702,0.266702,13832227
2020-11-07,0.266702,0.276913,0.251900,0.257486,0.257486,14113962
2020-11-08,0.257486,0.267576,0.253953,0.266068,0.266068,7680706
2020-11-09,0.266068,0.268051,0.245535,0.251389,0.251389,18633032
2020-11-10,0.251388,0.257365,0.248928,0.254470,0.254470,10065005
2020-11-11,0.254470,0.258942,0.250427,0.250817,0.250817,9289845
2020-11-12,0.250817,0.257930,0.247291,0.248320,0.248320,9537270
2020-11-13,0.248321,0.257174,0.245853,0.256453,0.256453,8016837
2020-11-14,0.256453,0.257690,0.248699,0.252708,0.252708,10959554
2020-11-15,0.252708,0.256911,0.244755,0.249402,0.249402,6677585
2020-11-16,0.249402,0.257195,0.247978,0.253745,0.253745,8703463
2020-11-17,0.255666,0.266890,0.254668,0.265629,0.265629,12113590
2020-11-18,0.265624,0.267708,0.250990,0.256426,0.256426,13585726
2020-11-19,0.256429,0.256908,0.250512,0.253364,0.253364,9450623
2020-11-20,0.253364,0.265305,0.252171,0.265295,0.265295,13834225
2020-11-21,0.265295,0.323502,0.265295,0.323502,0.323502,44604050
2020-11-22,0.323502,0.336461,0.290319,0.317701,0.317701,44631385
2020-11-23,0.317701,0.362101,0.312956,0.358778,0.358778,50462838
2020-11-24,0.358902,0.422516,0.350003,0.383035,0.383035,82166263
2020-11-25,0.383120,0.401364,0.339479,0.355206,0.355206,51310508
2020-11-26,0.355231,0.359650,0.276760,0.303536,0.303536,49823165
2020-11-27,0.304155,0.324350,0.291993,0.312716,0.312716,23917912
2020-11-28,0.312815,0.350098,0.303132,0.338349,0.338349,24458399
2020-11-29,0.339048,0.354636,0.327664,0.342896,0.342896,20497051
2020-11-30,0.342942,0.364677,0.334473,0.351476,0.351476,27659099
2020-12-01,0.351661,0.360379,0.317728,0.326955,0.326955,27933098
2020-12-02,0.327161,0.345748,0.321825,0.344768,0.344768,16075906
2020-12-03,0.344917,0.356182,0.341035,0.348466,0.348466,15314662
2020-12-04,0.348490,0.350596,0.319072,0.322552,0.322552,14782204
2020-12-05,0.322812,0.345160,0.319853,0.341657,0.341657,12285542
2020-12-06,0.341652,0.345924,0.326522,0.338324,0.338324,9628386
2020-12-07,0.338280,0.338589,0.311662,0.318717,0.318717,21093891
2020-12-08,0.318763,0.323134,0.296369,0.299536,0.299536,16320473
2020-12-09,0.299119,0.311049,0.286470,0.309252,0.309252,15783422
2020-12-10,0.309236,0.309739,0.284301,0.284780,0.284780,16303251
2020-12-11,0.284821,0.284821,0.267836,0.274550,0.274550,16215433
2020-12-12,0.274145,0.296327,0.274145,0.290122,0.290122,13558416
2020-12-13,0.290316,0.304641,0.286185,0.300545,0.300545,11402091
2020-12-14,0.300729,0.304344,0.291289,0.301745,0.301745,11695970
2020-12-15,0.301747,0.308463,0.294538,0.304247,0.304247,12064175
2020-12-16,0.304490,0.330984,0.297154,0.327558,0.327558,21159026
2020-12-17,0.327535,0.341560,0.314227,0.319894,0.319894,31788052
2020-12-18,0.319658,0.330567,0.313717,0.323944,0.323944,17510265
2020-12-19,0.323777,0.345593,0.323087,0.340453,0.340453,21713204
2020-12-20,0.340325,0.342901,0.317601,0.323766,0.323766,21321683
2020-12-21,0.323763,0.330919,0.299557,0.305981,0.305981,21409917
2020-12-22,0.305047,0.311195,0.287325,0.307506,0.307506,17332830
2020-12-23,0.307522,0.329942,0.253619,0.265441,0.265441,42748028
2020-12-24,0.265829,0.294512,0.261608,0.293679,0.293679,21414465
2020-12-25,0.293724,0.307402,0.288073,0.291499,0.291499,19317765
2020-12-26,0.291647,0.301762,0.280673,0.285505,0.285505,21748449
2020-12-27,0.285628,0.314382,0.272780,0.298064,0.298064,34715111
2020-12-28,0.298019,0.318131,0.295301,0.305586,0.305586,21730246
2020-12-29,0.305624,0.310325,0.284610,0.302286,0.302286,18297577
2020-12-30,0.302005,0.306052,0.288730,0.295499,0.295499,15285444
2020-12-31,0.295249,0.301460,0.283053,0.296893,0.296893,26769898
2021-01-01,0.296893,0.303101,0.290565,0.291348,0.291348,15791601
2021-01-02,0.291219,0.297127,0.278822,0.286220,0.286220,25174949
2021-01-03,0.286450,0.313735,0.278261,0.309489,0.309489,36641056
2021-01-04,0.309683,0.351109,0.280193,0.344717,0.344717,60563730
2021-01-05,0.344124,0.384603,0.317609,0.353117,0.353117,88086747
2021-01-06,0.353810,0.398604,0.343657,0.380460,0.380460,79394660
2021-01-07,0.381751,0.404519,0.359810,0.383765,0.383765,67880370
2021-01-08,0.383755,0.385071,0.346383,0.369370,0.369370,42792494
2021-01-09,0.369645,0.474434,0.369645,0.436321,0.436321,168732251
2021-01-10,0.436477,0.474092,0.386268,0.427610,0.427610,89703670
2021-01-11,0.427229,0.427557,0.329081,0.368881,0.368881,68731536
2021-01-12,0.368685,0.384020,0.348342,0.359724,0.359724,40350215
